id,filename,ident,name,type,frequency_khz,latitude_deg,longitude_deg,elevation_ft,iso_country,dme_frequency_khz,dme_channel,dme_latitude_deg,dme_longitude_deg,dme_elevation_ft,slaved_variation_deg,magnetic_variation_deg,usageType,power,associated_airport
85873,Brecon_VOR-DME_GB,BCN,Brecon,VOR-DME,117450,51.72560119628906,-3.2630600929260254,1450,GB,117450,121Y,,,,-4.001,-3.313,RNAV,HIGH,
85885,Bordeaux_NDB_FR,BD,Bordeaux,NDB,393,44.93519973754883,-0.562250018119812,60,FR,,,,,,,-1.378,LO,MEDIUM,LFBD
85911,Boscombe_Down_TACAN_GB,BDN,Boscombe Down,TACAN,108200,51.14899826049805,-1.7526500225067139,430,GB,108200,019X,,,,-4.012,-2.502,BOTH,HIGH,EGDM
85922,Bordeaux_TACAN_FR,BDX,Bordeaux,TACAN,114400,44.82720184326172,-0.7232779860496521,155,FR,114400,091X,,,,,-1.403,BOTH,HIGH,LFBD
85924,Bordeaux_NDB_FR,BE,Bordeaux,NDB,318,44.870601654052734,-0.39780598878860474,251,FR,,,,,,,-1.343,LO,LOW,LFBD
92093,BERGAMO_VOR-DME_IT,BEG,BERGAMO,VOR-DME,11495,45.6694722,9.7091944,810,IT,11495,073X,45.6696,9.70925,,,1,LO,MEDIUM,LIME
85935,Beja_VORTAC_PT,BEJ,Beja,VORTAC,115800,38.12839889526367,-7.926690101623535,620,PT,115800,105X,,,,-5.007,-3.316,BOTH,HIGH,LPBJ
85937,Belfast_VOR-DME_GB,BEL,Belfast,VOR-DME,117200,54.66109848022461,-6.230000019073486,194,GB,117200,119X,,,,-7.001,-5.236,RNAV,HIGH,EGAA
85940,Benbecula_VOR-DME_GB,BEN,Benbecula,VOR-DME,113950,57.477901458740234,-7.365300178527832,130,GB,113950,086Y,,,,-8.001,-6.402,BOTH,HIGH,EGPL
85944,Bern_NDB_CH,BER,Bern,NDB,335,46.89910125732422,7.510479927062988,1690,CH,,,,,,,0.359,BOTH,LOW,LSZB
85949,Rheine_Bentlage_NDB_DE,BET,Rheine Bentlage,NDB,402,52.28779983520508,7.385670185089111,219,DE,,,,,,,0.169,TERMINAL,LOW,ETHE
85956,Nolla_NDB_US,BF,Nolla,NDB,362,47.63249969482422,-122.38899993896484,142,US,,,,,,,17.418,TERMINAL,MEDIUM,KBFI
85957,Niley_NDB_US,BF,Niley,NDB,385,35.372398376464844,-118.98100280761719,415,US,,,,,,,13.34,TERMINAL,LOW,KBFL
85960,Broadford_NDB_GB,BFD,Broadford,NDB,390,57.254798889160156,-5.832870006561279,,GB,,,,,,,-5.529,LO,LOW,
85967,Florennes_TACAN_BE,BFS,Florennes,TACAN,111500,50.24140167236328,4.653059959411621,954,BE,111500,052X,,,,-2.007,-0.276,BOTH,HIGH,EBFS
85982,Bergerac_NDB_FR,BGC,Bergerac,NDB,374,44.81949996948242,0.6192780137062073,,FR,,,,,,,-1.15,LO,LOW,LFBE
85997,Guipavas_NDB_FR,BGP,Guipavas,NDB,387,48.444698333740234,-4.416500091552734,,FR,,,,,,,-3.239,TERMINAL,LOW,LFRB
86000,Bagur_VOR-DME_ES,BGR,Bagur,VOR-DME,112200,41.94770050048828,3.208859920501709,1082,ES,112200,059X,41.9476,3.20886,1082,-1.007,-0.202,BOTH,HIGH,
86004,Burgos_NDB_ES,BGS,Burgos,NDB,357,42.35810089111328,-3.6353800296783447,2945,ES,,,,,,,-2.235,BOTH,MEDIUM,LEBG
86006,Bergerud_NDB_NO,BGU,Bergerud,NDB,316,59.84870147705078,11.262200355529785,,NO,,,,,,,1.27,BOTH,HIGH,ENGM
86015,Berry_Head_VOR-DME_GB,BHD,Berry Head,VOR-DME,112050,50.39860153198242,-3.49360990524292,215,GB,112050,057Y,,,,-5.001,-3.224,RNAV,HIGH,
86016,Barth_DME_DE,BHD,Barth,DME,115400,54.34040069580078,12.709799766540527,45,DE,115400,101X,,,,,1.596,TERMINAL,LOW,EDBH
86030,Birmingham_NDB_GB,BHX,Birmingham,NDB,406,52.454498291015625,-1.7523900270462036,325,GB,,,,,,,-3.035,TERMINAL,LOW,EGBB
86044,Bournemouth_NDB_GB,BIA,Bournemouth,NDB,339,50.7776985168457,-1.8424899578094482,,GB,,,,,,,-2.486,TERMINAL,LOW,
86050,Biggin_VOR-DME_GB,BIG,Biggin,VOR-DME,115100,51.33089828491211,0.034811001271009445,590,GB,115100,098X,,,,-3.001,-2.117,BOTH,HIGH,EGKB
86051,Bishop_VOR-DME_US,BIH,Bishop,VOR-DME,109600,37.37699890136719,-118.36699676513672,4110,US,109600,033X,,,,15.001,13.546,LO,LOW,
86063,Bizerte_VOR-DME_TN,BIZ,Bizerte,VOR-DME,114200,37.23529815673828,9.765560150146484,12,TN,114200,089X,,,,,1.084,BOTH,HIGH,
86067,Barajas_NDB_ES,BJ,Barajas,NDB,308,40.4468994140625,-3.5625500679016113,,ES,,,,,,,-2.134,TERMINAL,LOW,
86069,Bejaia_NDB_DZ,BJA,Bejaia,NDB,423,36.70669937133789,5.024720191955566,,DZ,,,,,,,0.108,BOTH,LOW,DAAE
86070,Beja_NDB_PT,BJA,Beja,NDB,376,38.1593017578125,-7.921710014343262,,PT,,,,,,,-3.316,BOTH,HIGH,LPBJ
86081,Badajoz_NDB_ES,BJZ,Badajoz,NDB,298,38.81660079956055,-6.698190212249756,,ES,,,,,,,-3.089,LO,LOW,LEBZ
86096,Brunkendorf_VOR-DME_DE,BKD,Brunkendorf,VOR-DME,117700,53.03450012207031,11.546199798583984,92,DE,117700,124X,,,,0.007,1.395,BOTH,HIGH,
86098,Baker_City_VOR-DME_US,BKE,Baker City,VOR-DME,115300,44.840599060058594,-117.80799865722656,3360,US,115300,100X,,,,20.001,15.44,RNAV,HIGH,KBKE
86104,Ballykelly_TACAN_GB,BKL,Ballykelly,TACAN,109150,55.06079864501953,-7.013329982757568,18,GB,109150,028Y,,,,,-5.506,BOTH,LOW,
86120,Barkway_VOR-DME_GB,BKY,Barkway,VOR-DME,116250,51.98970031738281,0.06194400042295456,486,GB,116250,109Y,,,,-4.001,-2.17,BOTH,HIGH,EGSS
86127,Budapest_NDB_HU,BL,Budapest,NDB,335,47.48899841308594,19.186199188232422,,HU,,,,,,,3.232,TERMINAL,LOW,
86139,Benza_NDB_US,BL,Benza,NDB,338,48.89910125732422,-122.53500366210938,44,US,,,,,,,18.1,TERMINAL,MEDIUM,KBLI
86141,Biella_Cerrione_VOR-DME_IT,BLA,Biella Cerrione,VOR-DME,116100,45.49420166015625,8.100580215454102,921,IT,116100,108X,,,,,0.478,TERMINAL,LOW,LILE
86142,Biella_Cerrione_NDB_IT,BLA,Biella Cerrione,NDB,350,45.46220016479492,8.123330116271973,900,IT,,,,,,,0.482,LO,LOW,LILE
86145,Blackbushe_DME_GB,BLC,Blackbushe,DME,116200,51.32389831542969,-0.8463770151138306,341,GB,116200,109X,,,,,-2.314,LO,HIGH,EGLK
86147,Boulder_City_VORTAC_US,BLD,Boulder City,VORTAC,116700,35.99580001831055,-114.86399841308594,3650,US,116700,114X,,,,15.001,12.471,BOTH,HIGH,
86151,Blythe_VORTAC_US,BLH,Blythe,VORTAC,117400,33.596099853515625,-114.76100158691406,410,US,117400,121X,,,,14.001,12.161,BOTH,HIGH,US-9600
86154,Banja_Luka_NDB_BA,BLK,Banja Luka,NDB,340,45.095298767089844,17.258100509643555,,BA,,,,,,,2.494,BOTH,LOW,LQBK
86155,Blackbushe_NDB_GB,BLK,Blackbushe,NDB,328,51.323299407958984,-0.844793975353241,,GB,,,,,,,-2.313,LO,LOW,EGLK
86156,Bale_Mulhouse_VOR-DME_FR,BLM,Bale Mulhouse,VOR-DME,117450,47.6328010559082,7.499499797821045,886,FR,117450,121Y,,,,0.007,0.34,BOTH,HIGH,LFSB
86157,Bailen_VOR-DME_ES,BLN,Bailen,VOR-DME,116200,38.15250015258789,-3.6250100135803223,1788,ES,116200,109X,38.1525,-3.62507,1788,-3.607,-2.075,BOTH,HIGH,
86166,Bilbao_VOR-DME_ES,BLV,Bilbao,VOR-DME,115900,43.30440139770508,-2.935879945755005,141,ES,115900,106X,,,,-3.007,-2.146,BOTH,HIGH,LEBB
86179,Bordeaux_VOR-DME_FR,BMC,Bordeaux,VOR-DME,113750,44.826900482177734,-0.721110999584198,161,FR,113750,084Y,44.8272,-0.723278,210,-2.007,-1.402,BOTH,HIGH,LFBD
86180,Brigham_City_NDB_US,BMC,Brigham City,NDB,294,41.51580047607422,-112.0780029296875,,US,,,,,,,13.033,LO,LOW,
86184,Bremen_VOR-DME_DE,BMN,Bremen,VOR-DME,117450,53.04399871826172,8.782139778137207,40,DE,117450,121Y,,,,0.009,0.424,BOTH,HIGH,EDDW
86195,Bale_Mulhouse_NDB_FR,BN,Bale Mulhouse,NDB,353,47.66170120239258,7.4790802001953125,,FR,,,,,,,0.336,LO,LOW,LFSB
86198,Birkeland_NDB_NO,BN,Birkeland,NDB,345,58.304100036621094,8.227219581604004,,NO,,,,,,,0.123,TERMINAL,LOW,
86206,Beni_Amrane_NDB_DZ,BNA,Beni Amrane,NDB,353,36.651100158691406,3.5913898944854736,,DZ,,,,,,,-0.068,BOTH,MEDIUM,
86215,Boulogne-sur-Mer_VOR_FR,BNE,Boulogne-sur-Mer,VOR,113800,50.62480163574219,1.9071099758148193,,FR,,,,,,-3.007,-1.256,BOTH,HIGH,
86222,Bovingdon_VOR-DME_GB,BNN,Bovingdon,VOR-DME,113750,51.72610092163086,-0.5497220158576965,500,GB,113750,084Y,,,,-4.001,-2.284,HI,HIGH,
86223,Brno_VOR-DME_CZ,BNO,Brno,VOR-DME,113900,49.15010070800781,16.69260025024414,800,CZ,113900,086X,,,,1.007,2.565,BOTH,HIGH,LKTB
86224,Brno_NDB_CZ,BNO,Brno,NDB,368,49.144798278808594,16.768600463867188,,CZ,,,,,,,2.576,BOTH,HIGH,LKTB
86235,Bokanjac_NDB_HR,BO,Bokanjac,NDB,385,44.1692008972168,15.263999938964844,83,HR,,,,,,,2.23,LO,LOW,LDZD
86240,Ustik_NDB_US,BO,Ustik,NDB,359,43.596900939941406,-116.31500244140625,2700,US,,,,,,,14.578,TERMINAL,MEDIUM,KBOI
86242,Bologna_VOR-DME_IT,BOA,Bologna,VOR-DME,117100,44.536999,11.2907,156,IT,112200,059X,,,,,1.3,BOTH,HIGH,LIPE
86243,Bologna_NDB_IT,BOA,Bologna,NDB,413,44.567298889160156,11.200200080871582,,IT,,,,,,,1.326,BOTH,LOW,LIPE
86250,Boise_VORTAC_US,BOI,Boise,VORTAC,113300,43.552799224853516,-116.19200134277344,2876,US,113300,080X,,,,17.001,14.549,BOTH,HIGH,
86252,Bolsena_VORTAC_IT,BOL,Bolsena,VORTAC,114400,42.61830139160156,12.048600196838379,2082,IT,114400,091X,,,,0.007,1.418,BOTH,HIGH,
86261,Bottrop_NDB_DE,BOT,Bottrop,NDB,407,51.58580017089844,7.023009777069092,,DE,,,,,,,0.125,TERMINAL,LOW,
86263,Bourn_NDB_GB,BOU,Bourn,NDB,392,52.21110153198242,-0.04493600130081177,,GB,,,,,,,-2.215,TERMINAL,LOW,GB-1240
86271,Big_Piney_VOR-DME_US,BPI,Big Piney,VOR-DME,116500,42.57939910888672,-110.10900115966797,6949,US,116500,112X,,,,16.001,12.278,BOTH,HIGH,
86272,Brookmans_Park_VOR-DME_GB,BPK,Brookmans Park,VOR-DME,117500,51.749698638916016,-0.10666699707508087,382,GB,117500,122X,,,,-4.001,-2.186,BOTH,HIGH,
86274,Bari_NDB_IT,BPL,Bari,NDB,401,41.11029815673828,16.660400390625,,IT,,,,,,,2.306,TERMINAL,LOW,
86288,Bullion_VOR-DME_US,BQU,Bullion,VOR-DME,114500,40.759700775146484,-115.76100158691406,6464,US,114500,092X,,,,17.001,14.055,LO,MEDIUM,KEKO
86293,Budapest_NDB_HU,BR,Budapest,NDB,395,47.376800537109375,19.368200302124023,,HU,,,,,,,3.25,TERMINAL,LOW,
86305,Barajas_VOR-DME_ES,BRA,Barajas,VOR-DME,116450,40.46910095214844,-3.557539939880371,1962,ES,116450,111Y,40.469,-3.55766,1962,,-2.135,RNAV,HIGH,LEMD
86307,Barcial_Del_Barco_NDB_ES,BRB,Barcial Del Barco,NDB,292,41.932098388671875,-5.6668901443481445,,ES,,,,,,,-3.018,BOTH,LOW,
86309,Brindisi_VORTAC_IT,BRD,Brindisi,VORTAC,113200,40.61090087890625,18.002899169921875,85,IT,113200,079X,40.6107,18.0028,85,2.006,2.407,BOTH,HIGH,LIBR
86313,Brindisi_NDB_IT,BRD,Brindisi,NDB,364,40.605499267578125,18.008800506591797,,IT,,,,,,,2.407,BOTH,LOW,LIBR
86314,Braganca_NDB_PT,BRG,Braganca,NDB,358,41.79669952392578,-6.725279808044434,2241,PT,,,,,,,-3.23,BOTH,HIGH,LPBG
86316,Bristol_NDB_GB,BRI,Bristol,NDB,414,51.38140106201172,-2.7175400257110596,,GB,,,,,,,-3.148,LO,MEDIUM,EGGD
86318,Bruck_NDB_AT,BRK,Bruck,NDB,408,48.06290054321289,16.716699600219727,558,AT,,,,,,,2.53,TERMINAL,LOW,LOWW
86326,Berane_NDB_RS,BRN,Berane,NDB,322,42.87120056152344,19.903400421142578,,RS,,,,,,,3.088,BOTH,LOW,
86331,Barra_NDB_GB,BRR,Barra,NDB,316,57.02560043334961,-7.448919773101807,,GB,,,,,,,-6.348,LO,HIGH,EGPR
86340,Braunschweig_NDB_DE,BRU,Braunschweig,NDB,427,52.322200775146484,10.606200218200684,,DE,,,,,,,1.194,TERMINAL,LOW,EDVE
86345,Bray-sur-Seine_VOR-DME_FR,BRY,Bray-sur-Seine,VOR-DME,114100,48.40700149536133,3.2947800159454346,258,FR,114100,088X,,,,-2.007,-0.44,BOTH,HIGH,
86348,Breza_NDB_HR,BRZ,Breza,NDB,400,45.42359924316406,14.345399856567383,,HR,,,,,,,2.146,TERMINAL,HIGH,LDRI
86358,Bou_Saada_VOR-DME_DZ,BSA,Bou Saada,VOR-DME,115900,35.51530075073242,4.401669979095459,1328,DZ,115900,106X,,,,,0.017,BOTH,HIGH,DAAD
86359,Montichiari_VOR-DME_IT,BSA,Montichiari,VOR-DME,117700,45.4379997253418,10.315999984741211,332,IT,117700,124X,45.4378,10.3159,332,,1.204,BOTH,LOW,LIPO
86360,Bou_Saada_NDB_DZ,BSA,Bou Saada,NDB,335,35.350399017333984,4.225019931793213,,DZ,,,,,,,-0.007,BOTH,MEDIUM,DAAD
86365,Boursonne_VOR-DME_FR,BSN,Boursonne,VOR-DME,114850,49.18830108642578,3.0564699172973633,476,FR,114850,095Y,,,,,-0.53,BOTH,HIGH,
86366,Benson_TACAN_GB,BSO,Benson,TACAN,110000,51.614498138427734,-1.0994399785995483,226,GB,110000,037X,,,,,-2.399,BOTH,MEDIUM,EGUB
86367,Big_Sur_VORTAC_US,BSR,Big Sur,VORTAC,114000,36.18130111694336,-121.64199829101562,4085,US,114000,087X,,,,16.001,14.129,BOTH,MEDIUM,HGT
86369,Lanveoc_TACAN_FR,BST,Lanveoc,TACAN,114700,48.28459930419922,-4.4521098136901855,286,FR,114700,094X,,,,,-3.232,BOTH,HIGH,LFRL
86370,Lanveoc_NDB_FR,BST,Lanveoc,NDB,428,48.283599853515625,-4.432219982147217,,FR,,,,,,,-3.227,LO,LOW,LFRL
86376,Le Bourget_VOR-DME_FR,BT,Le Bourget,VOR-DME,116100,48.9747009277,2.45516991615,200,FR,108800,025X,,,,,-1.035,BOTH,HIGH,LFPB
86384,Bastia_VOR-DME_FR,BTA,Bastia,VOR-DME,114150,42.57360076904297,9.47482967376709,36,FR,114150,088Y,,,,0.007,1.094,BOTH,HIGH,LFKB
86389,Battle_Ground_VORTAC_US,BTG,Battle Ground,VORTAC,116600,45.747798919677734,-122.59200286865234,253,US,116600,113X,45.7477,-122.592,253,21.001,17.067,BOTH,HIGH,
86391,Barth_NDB_DE,BTH,Barth,NDB,373,54.338401794433594,12.686100006103516,45,DE,,,,,,,1.592,LO,LOW,EDBH
86395,Batna_VOR-DME_DZ,BTN,Batna,VOR-DME,115700,35.77149963378906,6.343790054321289,2786,DZ,115700,104X,,,,,0.266,BOTH,HIGH,DABT
86396,Batna_NDB_DZ,BTN,Batna,NDB,421,35.75170135498047,6.302219867706299,,DZ,,,,,,,0.279,BOTH,MEDIUM,DABT
86407,Beatty_VORTAC_US,BTY,Beatty,VORTAC,114700,36.80059814453125,-116.74800109863281,2925,US,114700,094X,,,,16.001,13.258,BOTH,HIGH,
86408,Biarritz_VOR-DME_FR,BTZ,Biarritz,VOR-DME,114150,43.46659851074219,-1.5102800130844116,233,FR,114150,088Y,,,,-3.007,-1.48,BOTH,HIGH,LFBZ
86421,Brussels_VOR-DME_BE,BUB,Brussels,VOR-DME,114600,50.9021987915,4.53806018829,187,BE,114600,093X,,,,-2.007,-0.335,BOTH,HIGH,EBBR
86424,Budapest_VOR-DME_HU,BUD,Budapest,VOR-DME,117300,47.450401306152344,19.249399185180664,531,HU,117300,120X,,,,4.007,3.238,BOTH,HIGH,LHBP
86426,Buchel_TACAN_DE,BUE,Buchel,TACAN,117100,50.1786994934082,7.069499969482422,1618,DE,117100,118X,,,,0.001,0.186,BOTH,HIGH,ETSB
86428,Bugac_VOR-DME_HU,BUG,Bugac,VOR-DME,113400,46.67770004272461,19.681699752807617,404,HU,113400,081X,,,,3.007,3.252,RNAV,HIGH,
86429,Bugac_NDB_HU,BUG,Bugac,NDB,430,46.6775016784668,19.682300567626953,,HU,,,,,,,3.252,BOTH,HIGH,
86437,Bruno_VOR-DME_BE,BUN,Bruno,VOR-DME,110600,51.11859893798828,4.841939926147461,69,BE,110600,043X,,,,,-0.286,LO,LOW,EBBR
86441,Burnham_NDB_GB,BUR,Burnham,NDB,421,51.51890182495117,-0.6772220134735107,,GB,,,,,,,-2.294,LO,LOW,
86454,Brough_NDB_GB,BV,Brough,NDB,372,53.725399017333984,-0.581483006477356,12,GB,,,,,,,-2.49,TERMINAL,LOW,GB-1216
86463,Bonneville_VORTAC_US,BVL,Bonneville,VORTAC,112300,40.72610092163086,-113.75700378417969,4220,US,112300,070X,,,,17.001,13.284,BOTH,HIGH,
86470,Beauvais_VOR_FR,BVS,Beauvais,VOR,115900,49.4364013671875,2.1531898975372314,,FR,,,,,,,-1.124,BOTH,HIGH,LFOB
86471,Skagit_Bay_View_NDB_US,BVS,Skagit/Bay View,NDB,240,48.46860122680664,-122.41899871826172,94,US,,,,,,,17.595,LO,LOW,
86497,Buckeye_VORTAC_US,BXK,Buckeye,VORTAC,110600,33.45349884033203,-112.82499694824219,1060,US,110600,043X,,,,14.001,11.442,BOTH,MEDIUM,
86503,Buckeburg_NDB_DE,BYC,Buckeburg,NDB,368,52.29119873046875,9.090999603271484,292,DE,,,,,,,0.505,TERMINAL,LOW,ETHB
86504,Burley_VOR-DME_US,BYI,Burley,VOR-DME,114100,42.5802001953125,-113.86599731445312,4230,US,114100,088X,,,,18.001,13.555,BOTH,MEDIUM,KBYI
86510,Biarritz_NDB_FR,BZ,Biarritz,NDB,341,43.47050094604492,-1.403689980506897,295,FR,,,,,,,-1.46,BOTH,LOW,LFBZ
86513,Brize_Norton_NDB_GB,BZ,Brize Norton,NDB,386,51.74919891357422,-1.6016199588775635,288,GB,,,,,,,-2.527,TERMINAL,LOW,EGVN
86515,Manni_NDB_US,BZ,Manni,NDB,266,45.87179946899414,-111.28600311279297,,US,,,,,,,13.391,TERMINAL,LOW,KBZN
86518,Bard_VORTAC_US,BZA,Bard,VORTAC,116800,32.76810073852539,-114.60299682617188,130,US,116800,115X,,,,14.001,12.039,BOTH,HIGH,
86524,Brize_Norton_TACAN_GB,BZN,Brize Norton,TACAN,111900,51.748199462890625,-1.6035300493240356,331,GB,111900,056X,,,,-4.011,-2.527,RNAV,HIGH,EGVN
86525,Bozeman_VOR-DME_US,BZN,Bozeman,VOR-DME,112400,45.78390121459961,-111.15499877929688,4430,US,112400,071X,,,,18.001,13.342,LO,HIGH,KBZN
86526,Bolzano_NDB_IT,BZO,Bolzano,NDB,362,46.463600158691406,11.321900367736816,,IT,,,,,,,1.347,BOTH,LOW,LIPB
86533,Parduc_NDB_HU,C,Parduc,NDB,352,47.34550094604492,17.511699676513672,,HU,,,,,,,3.01,LO,LOW,
86545,Cascais_NDB_PT,CA,Cascais,NDB,359,38.72560119628906,-9.358329772949219,,PT,,,,,,,-4.037,LO,LOW,LPCS
86549,Cazaux_TACAN_FR,CAA,Cazaux,TACAN,110800,44.53120040893555,-1.1360299587249756,74,FR,110800,045X,,,,,-1.465,BOTH,HIGH,LFBC
86551,Cazaux_NDB_FR,CAA,Cazaux,NDB,382,44.551300048828125,-1.1199699640274048,,FR,,,,,,,-1.463,BOTH,LOW,LFBC
86554,Caceres_NDB_ES,CAC,Caceres,NDB,380,39.528900146484375,-6.428850173950195,,ES,,,,,,,-3.061,BOTH,MEDIUM,
86559,Caernarfon_NDB_GB,CAE,Caernarfon,NDB,320,53.100101470947266,-4.33951997756958,1,GB,,,,,,,-4.137,TERMINAL,LOW,EGCK
86561,Cagliari_VOR-DME_IT,CAG,Cagliari,VOR-DME,113400,39.249000549316406,9.05408000946045,13,IT,113400,081X,39.2489,9.05397,13,,1.028,LO,MEDIUM,LIEE
86562,Cagliari_NDB_IT,CAG,Cagliari,NDB,371,39.214599609375,9.0974702835083,,IT,,,,,,,1.033,LO,LOW,LIEE
86568,Cameri_TACAN_IT,CAM,Cameri,TACAN,115000,45.5702018737793,8.657529830932617,692,IT,115000,097X,,,,,0.561,BOTH,HIGH,LIMN
86571,Cameri_NDB_IT,CAM,Cameri,NDB,323,45.4286003112793,8.700779914855957,,IT,,,,,,,0.57,TERMINAL,LOW,LIMN
86572,Cambridge_NDB_GB,CAM,Cambridge,NDB,333,52.21080017089844,0.18279199302196503,,GB,,,,,,,-2.163,TERMINAL,LOW,EGSC
86573,Caen_VOR_FR,CAN,Caen,VOR,114450,49.173195,-0.455282,256,FR,,,,,,-4,-2,BOTH,HIGH,LFRK
86574,Carney_NDB_US,CAN,Carney,NDB,274,47.41059875488281,-122.83899688720703,,US,,,,,,,17.425,TERMINAL,LOW,KPWT
86578,Carbonara_VOR-DME_IT,CAR,Carbonara,VOR-DME,115100,39.11140060424805,9.508060455322266,167,IT,115100,098X,,,,0.007,1.08,RNAV,HIGH,
86580,Carnane_NDB_IM,CAR,Carnane,NDB,367,54.1411018371582,-4.49167013168335,,IM,,,,,,,-4.311,BOTH,HIGH,EGNS
86581,Carbonara_NDB_IT,CAR,Carbonara,NDB,402,39.111698150634766,9.509169578552246,,IT,,,,,,,1.08,BOTH,LOW,
86583,Caselle_TACAN_IT,CAS,Caselle,TACAN,109500,45.19380187988281,7.652810096740723,961,IT,109500,032X,,,,,0.415,BOTH,HIGH,LIMF
86584,Cascais_VOR-DME_PT,CAS,Cascais,VOR-DME,114300,38.74829864501953,-9.361940383911133,326,PT,114300,090X,,,,,-4.039,BOTH,HIGH,LPCS
86585,Caselle_NDB_IT,CAS,Caselle,NDB,357,45.12350082397461,7.64532995223999,,IT,,,,,,,0.416,BOTH,LOW,LIMF
86588,Catania_VOR-DME_IT,CAT,Catania,VOR-DME,112100,37.456199645996094,14.969300270080566,217,IT,112100,058X,,,,2.007,2.016,RNAV,HIGH,LICZ
86591,Catania_NDB_IT,CAT,Catania,NDB,345,37.45690155029297,14.965700149536133,,IT,,,,,,,2.015,BOTH,LOW,LICC
86593,Vatry_VOR-DME_FR,CAV,Vatry,VOR-DME,111650,48.78110122680664,4.146940231323242,538,FR,111650,053Y,,,,,-0.298,LO,MEDIUM,LFOK
86606,Coimbra_NDB_PT,CB,Coimbra,NDB,426,40.16059875488281,-8.471940040588379,,PT,,,,,,,-3.512,LO,MEDIUM,LPCO
86623,Campbeltown_NDB_GB,CBL,Campbeltown,NDB,380,55.43560028076172,-5.688069820404053,44,GB,,,,,,,-5.207,BOTH,LOW,EGEC
86626,Cap_Bon_VOR_TN,CBN,Cap Bon,VOR,112700,36.895599365234375,11.088299751281738,,TN,,,,,,0.007,1.219,BOTH,HIGH,
86627,Cumbernauld_NDB-DME_GB,CBN,Cumbernauld,NDB-DME,374,55.97560119628906,-3.974720001220703,370,GB,117550,122Y,55.9756,-3.99111,370,,-4.427,LO,LOW,EGPG
86629,Columbia_TACAN_US,CBU,Columbia,TACAN,109200,45.588600158691406,-122.61100006103516,22,US,109200,029X,,,,20.001,17.038,BOTH,HIGH,KPDX
86630,Chambery_VOR-DME_FR,CBY,Chambery,VOR-DME,115400,45.881900787353516,5.757309913635254,4783,FR,115400,101X,,,,,0.098,LO,MEDIUM,
86632,Charleroi_Lctr_NDB_BE,CC,Charleroi Lctr,NDB,389,50.46889877319336,4.484720230102539,,BE,,,,,,,-0.321,TERMINAL,LOW,
86637,Kanan_NDB_US,CC,Kanan,NDB,335,38.0463981628418,-122.03299713134766,5,US,,,,,,,14.46,TERMINAL,LOW,
86640,Calamocha_NDB_ES,CCH,Calamocha,NDB,375,40.902400970458984,-1.2983100414276123,,ES,,,,,,,-1.333,LO,MEDIUM,
86646,Concord_VOR-DME_US,CCR,Concord,VOR-DME,117000,38.044898986816406,-122.04499816894531,5,US,117000,117X,,,,17.001,14.461,LO,LOW,
86647,Caceres_VOR-DME_ES,CCS,Caceres,VOR-DME,114200,39.52450180053711,-6.43474006652832,1394,ES,114200,089X,39.5246,-6.43468,1394,-4.007,-3.062,BOTH,HIGH,
86655,Codan_VOR-DME_DK,CDA,Codan,VOR-DME,114900,55.00149917602539,12.379199981689453,90,DK,114900,096X,,,,2.008,1.532,RNAV,HIGH,
86657,Cordoba_VOR-DME_ES,CDB,Cordoba,VOR-DME,112400,37.84590148925781,-4.844979763031006,325,ES,112400,071X,37.8459,-4.84491,325,,-2.296,LO,HIGH,LEBA
86658,Caraffa_VORTAC_IT,CDC,Caraffa,VORTAC,117300,38.75590133666992,16.36910057067871,3273,IT,117300,120X,,,,1.007,2.186,BOTH,HIGH,
86659,Cedar_City_VOR-DME_US,CDC,Cedar City,VOR-DME,117300,37.78730010986328,-113.06800079345703,5464,US,117300,120X,,,,16.001,12.382,BOTH,HIGH,KCDC
86660,Drewitz_DME_DE,CDD,Drewitz,DME,112050,51.887001037597656,14.531999588012695,292,DE,112050,057Y,,,,,2.301,LO,LOW,DE-0875
86663,Châteaudun_NDB_FR,CDN,Châteaudun,NDB,360,48.062400817871094,1.3636399507522583,433,FR,,,,,,,-1.192,LO,LOW,LFOC
86669,Capdepera_VOR-DME_ES,CDP,Capdepera,VOR-DME,112900,39.69770050048828,3.4343700408935547,778,ES,112900,076X,39.6975,3.43406,778,-1.507,-0.126,BOTH,HIGH,
86677,Cepin_NDB_HR,CE,Cepin,NDB,372,45.52840042114258,18.559999465942383,305,HR,,,,,,,3.063,BOTH,MEDIUM,LDOC
86682,Crescent_City_VORTAC_US,CEC,Crescent City,VORTAC,109000,41.779598236083984,-124.24099731445312,50,US,109000,027X,,,,19.001,16.088,BOTH,MEDIUM,KCEC
86686,Celle_NDB_DE,CEL,Celle,NDB,311,52.589698791503906,10.029500007629395,173,DE,,,,,,,1.08,BOTH,LOW,ETHC
86691,Ceuta_NDB-DME_ES,CEU,Ceuta,NDB-DME,300,35.892601013183594,-5.3054399490356445,39,ES,117750,124Y,35.8926,-5.30528,39,,-2.344,TERMINAL,MEDIUM,GECE
86692,Cervia_TACAN_IT,CEV,Cervia,TACAN,113600,44.20650100708008,12.357199668884277,53,IT,113600,083X,,,,,1.474,BOTH,HIGH,LIPC
86693,Cervia_NDB_IT,CEV,Cervia,NDB,387,44.2677001953125,12.180100440979004,,IT,,,,,,,1.452,BOTH,LOW,LIPC
